date,open,high,low,close,adjusted close,volume,dividend amount,split coefficient
2007-12-27,101.3,101.6,101.18,101.49,44.721,22900.0,0.565,1.0
2007-12-28,101.41,101.6188,100.25,100.5,44.2847,88437.0,0.0,1.0
2007-12-31,100.45,100.74,99.87,100.72,44.3817,38719.0,0.0,1.0
2008-01-02,99.56,100.898,99.3001,99.5,43.8441,61800.0,0.0,1.0
2008-01-03,99.6,99.95,99.26,99.31,43.7604,64800.0,0.0,1.0
2008-01-04,99.85,100.05,98.84,99.2,43.7119,48550.0,0.0,1.0
2008-01-07,99.49,99.49,98.3,98.61,43.4519,177105.0,0.0,1.0
2008-01-08,98.29,99.49,98.0,98.04,43.2007,42050.0,0.0,1.0
2008-01-09,97.68,98.49,96.93,96.97,42.7292,51600.0,0.0,1.0
2008-01-10,97.17,98.17,96.95,97.69,43.0465,154800.0,0.0,1.0
2008-01-11,97.85,98.5,97.31,97.9,43.139,71621.0,0.0,1.0
2008-01-14,97.64,98.072,97.3756,97.5552,42.9871,20515.0,0.0,1.0
2008-01-15,97.88,97.95,97.6,97.81,43.0994,19964.0,0.0,1.0
2008-01-16,97.9,97.9,97.41,97.7,43.0509,20700.0,0.0,1.0
2008-01-17,97.5,97.5,97.01,97.01,42.7469,31600.0,0.0,1.0
2008-01-18,97.47,98.95,97.03,97.77,43.0818,84500.0,0.0,1.0
2008-01-22,96.5,97.86,93.3,97.09,42.7821,192400.0,0.0,1.0
2008-01-23,96.57,97.59,95.02,97.28,42.8658,59541.0,0.0,1.0
2008-01-24,97.26,98.5,96.88,98.5,43.4034,62700.0,0.0,1.0
2008-01-25,98.11,99.5,97.0601,98.65,43.4695,43700.0,0.0,1.0
2008-01-28,98.5,98.5,97.5,98.2,43.2712,44800.0,0.0,1.0
2008-01-29,97.78,98.35,97.78,98.3,43.3153,39200.0,0.0,1.0
2008-01-30,98.42,98.74,97.93,98.68,43.4827,27314.0,0.0,1.0
2008-01-31,98.14,98.88,97.75,98.88,43.5709,76458.0,0.0,1.0
2008-02-01,98.44,98.5,97.0,98.27,43.5946,83050.0,0.6638,1.0
2008-02-04,97.25,98.38,97.25,98.295,43.6057,44863.0,0.0,1.0
2008-02-05,97.39,97.79,97.0,97.5,43.253,66272.0,0.0,1.0
2008-02-06,97.68,97.71,97.18,97.3,43.1643,101076.0,0.0,1.0
2008-02-07,96.9,97.3,96.0,96.89,42.9824,58096.0,0.0,1.0
2008-02-08,96.5,96.5,96.0,96.16,42.6586,80372.0,0.0,1.0
